Sample ID	a1	A1	a2	A2	a3	A3	a4	a5	a6	b1	B1	b2	B2	b3	B3	b4	b5	b6	c1	C1	c2	C2	c3	C3	c4	c5	c6	ck1	CK1	ck2	CK2	ck3	CK3	ck4	CK4	ck5	CK5	ck6	CK6	d1	D1	d2	D2	d3	D3	d4	d5	d6
Uniq1034	0	5	0	6	0	5	0	0	0	0	5	0	3	0	1	0	0	0	0	1	0	6	0	1	0	0	0	0	3	0	1	0	11	0	1	0	2	0	1	0	1	0	0	0	0	0	0	0
Uniq4395	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq2222	0	3	0	3	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
Uniq3047	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq4046	0	3	0	2	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0
Uniq2023	0	4	0	8	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Uniq2448	0	3	0	6	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Uniq280	0	1	0	0	0	0	0	0	0	0	32	0	158	0	23	0	0	0	0	46	0	18	0	13	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq2691	0	3	0	3	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	6	0	2	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0
Uniq3088	0	2	0	8	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Uniq472	0	17	0	17	0	7	0	0	0	0	24	0	3	0	24	0	0	0	0	15	0	6	0	5	0	0	0	0	10	0	16	0	12	0	19	0	1	0	4	0	0	0	0	0	1	0	0	0
Uniq1225	0	1	0	3	0	2	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	1	0	2	0	0	0	0	5	0	21	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Uniq2596	0	7	0	1	0	1	0	0	0	0	0	0	1	0	4	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq225	0	6	0	12	0	4	0	0	0	0	9	0	2	0	7	0	0	0	0	5	0	4	0	4	0	0	0	0	11	0	7	0	11	0	6	0	0	0	2	0	1	0	0	0	1	0	0	0
Uniq563	0	6	0	5	0	4	0	0	0	0	3	0	7	0	4	0	0	0	0	1	0	1	0	14	0	0	0	0	7	0	4	0	14	0	6	0	1	0	7	0	1	0	0	0	0	0	0	0
Uniq2123	0	2	0	2	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Uniq1387	0	11	0	11	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	3	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Uniq1600	0	4	0	3	0	2	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	4	0	1	0	0	0	0	2	0	1	0	6	0	1	0	2	0	1	0	1	0	0	0	0	0	0	0
Uniq1420	0	2	0	2	0	3	0	0	0	0	0	0	1	0	4	0	0	0	0	1	0	0	0	3	0	0	0	0	6	0	21	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	69	85	126	85	80	72	77	97	0	0	0	0	0	0	0	0	0	0	0	0	81	104	93	114	90	105	114	103	53
Uniq349	0	1	0	3	0	1	0	0	0	0	3	0	1	0	1	0	0	0	0	1	0	2	0	1	0	0	0	0	3	0	1	0	2	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0
Uniq40	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	29	43	54	41	34	41	35	51	0	0	0	0	0	0	0	0	0	0	0	0	46	44	45	48	42	40	53	49	32
Uniq995	0	5	0	2	0	2	0	0	0	0	3	0	4	0	4	0	0	0	0	0	0	1	0	9	0	0	0	0	4	0	2	0	8	0	3	0	1	0	5	0	0	0	0	0	0	0	0	0
Uniq1809	0	3	0	8	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq348	0	9	0	7	0	5	0	0	0	0	8	0	13	0	6	0	0	0	0	1	0	3	0	18	0	0	0	0	9	0	6	0	22	0	9	0	2	0	13	0	1	0	1	0	0	0	0	0
Uniq3918	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq296	0	2	0	4	0	2	0	0	0	0	2	0	1	0	4	0	0	0	0	2	0	2	0	1	0	0	0	0	3	0	3	0	4	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0
Uniq3970	0	3	0	1	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
Uniq14	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	41	76	68	77	44	72	73	87	0	0	0	0	0	0	0	0	0	0	0	0	72	56	84	68	89	66	106	90	49
Uniq3820	0	2	0	6	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq3996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq1983	0	4	0	12	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq3409	0	9	0	1	0	23	0	0	0	0	3	0	0	0	11	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	3	0	3	0	3	0	1	0	1	0	0	0	0	0	0	0	0	0
Uniq1571	0	3	0	9	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq3451	0	2	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
Uniq2165	0	7	0	2	0	7	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	3	0	3	0	2	0	1	0	0	0	1	0	0	0
Uniq2697	0	0	0	1	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	2	0	0	0	0	3	0	10	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq4486	0	4	0	4	0	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	6	0	2	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0
Uniq3308	0	2	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq1803	0	3	0	4	0	4	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5	0	2	0	1	0	3	0	1	0	1	0	0	0	0	0	0	0
Uniq1394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	3	2	3	2	2	2	4	0	0	0	0	0	0	0	0	0	0	0	0	3	3	2	2	3	2	4	3	2
Uniq29	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	42	39	65	48	45	38	41	47	0	0	0	0	0	0	0	0	0	0	0	0	40	53	46	64	45	57	59	54	25
Uniq24	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	41	58	76	57	45	50	45	60	0	0	0	0	0	0	0	0	0	0	0	0	49	63	59	72	55	64	73	66	35
Uniq651	0	4	0	3	0	3	0	0	0	0	3	0	6	0	3	0	0	0	0	1	0	3	0	11	0	0	0	0	5	0	1	0	11	0	5	0	1	0	4	0	1	0	0	0	0	0	0	0
Uniq2613	0	2	0	1	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	2	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0
Uniq25	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	39	48	67	57	43	43	44	52	0	0	0	0	0	0	0	0	0	0	0	0	49	57	57	64	51	55	65	58	36
Uniq1147	0	9	0	27	0	26	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	11	0	6	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0
Uniq2445	0	6	0	7	0	6	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	8	0	5	0	3	0	2	0	1	0	0	0	0	0	0	0	0	0
Uniq2916	0	6	0	1	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq28	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	52	44	76	41	49	33	36	45	0	0	0	0	0	0	0	0	0	0	0	0	34	69	42	71	40	68	52	49	32
Uniq3752	0	1	0	4	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq2234	0	4	0	12	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	5	0	2	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0
Uniq744	0	0	0	0	0	0	0	0	0	0	10	0	47	0	8	0	0	0	0	12	0	5	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq3846	0	2	0	7	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq515	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq647	0	13	0	14	0	20	0	0	0	0	3	0	1	0	3	0	0	0	0	1	0	0	0	1	0	0	0	0	13	0	15	0	8	0	5	0	6	0	4	0	1	0	0	0	1	0	0	0
Uniq1719	0	0	0	2	0	2	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	13	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Uniq433	0	2	0	3	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	1	0	1	0	1	0	0	0	0	3	0	2	0	2	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0
Uniq3821	0	7	0	3	0	10	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	4	0	2	0	3	0	0	0	1	0	1	0	0	0
Uniq2283	0	5	0	1	0	1	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq260	0	4	0	5	0	2	0	0	0	0	4	0	1	0	5	0	0	0	0	3	0	3	0	2	0	0	0	0	5	0	4	0	5	0	4	0	0	0	1	0	0	0	0	0	1	0	0	0
Uniq3546	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1
Uniq716	0	7	0	4	0	3	0	0	0	0	3	0	7	0	4	0	0	0	0	1	0	2	0	14	0	0	0	0	6	0	3	0	15	0	7	0	2	0	7	0	1	0	0	0	0	0	0	0
Uniq3255	0	3	0	1	0	3	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0
Uniq2336	0	3	0	2	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	2	0	1	0	0	0	0	0	0	0	0	0
Uniq60	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	29	28	49	30	27	21	22	29	0	0	0	0	0	0	0	0	0	0	0	0	25	40	31	44	24	40	34	33	20
Uniq2901	0	5	0	3	0	6	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	2	0	2	0	1	0	1	0	0	0	0	0	0	0	1	0
Uniq1891	0	1	0	2	0	2	0	0	0	0	0	0	1	0	2	0	0	0	0	1	0	1	0	2	0	0	0	0	3	0	14	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Uniq1609	0	4	0	1	0	1	0	0	0	0	3	0	1	0	1	0	0	0	0	0	0	4	0	1	0	0	0	0	1	0	0	0	7	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0
Uniq1626	0	1	0	2	0	1	0	0	0	0	1	0	1	0	3	0	0	0	0	1	0	0	0	2	0	0	0	0	4	0	13	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq2457	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	10	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq2024	0	6	0	5	0	9	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	8	0	4	0	2	0	2	0	2	0	1	0	0	0	0	0	0	0
Uniq1602	0	4	0	3	0	2	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	3	0	1	0	0	0	0	3	0	1	0	6	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0
Uniq609	0	0	0	0	0	0	0	0	0	0	12	0	51	0	9	0	0	0	0	13	0	6	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq41	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	30	41	54	41	35	34	34	40	0	0	0	0	0	0	0	0	0	0	0	0	35	48	45	52	39	43	52	44	27
Uniq8	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	59	83	108	79	63	70	70	80	0	0	0	0	0	0	0	1	0	0	0	0	66	89	83	98	82	90	97	96	54
Uniq2403	0	4	0	3	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	2	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0
Uniq2567	0	1	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	2	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
Uniq4047	0	2	0	0	0	3	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
Uniq2278	0	4	0	6	0	5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	10	0	4	0	2	0	2	0	1	0	0	0	0	0	0	0	0	0
Uniq1616	0	2	0	2	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	2	0	1	0	6	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
Uniq3087	0	0	0	0	0	0	0	0	0	1	6	2	1	0	1	0	1	3	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq3547	0	4	0	4	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5	0	1	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0
Uniq2577	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq4166	0	5	0	0	0	15	0	0	0	0	3	0	0	0	9	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	3	0	1	0	2	0	0	0	0	0	0	0	0	0
Uniq939	0	0	0	0	0	0	0	0	0	0	11	0	39	0	5	0	0	0	0	10	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq3843	0	2	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq3766	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq3064	0	4	0	16	0	29	0	0	0	0	19	0	5	0	20	0	0	1	0	0	0	4	0	5	0	0	0	0	24	0	21	0	26	0	7	0	1	0	1	0	1	0	1	1	0	0	0	0
Uniq392	0	1	0	2	0	1	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	3	0	1	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
Uniq2955	0	4	4	7	0	6	0	0	8	0	10	0	2	0	39	0	0	4	0	13	0	10	0	2	0	1	0	0	15	0	4	0	22	0	0	0	2	0	4	0	0	0	1	0	0	0	0	0
Uniq3651	0	1	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq1317	0	1	0	2	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	2	0	0	0	0	5	0	13	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq3085	0	2	0	7	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq4487	0	2	0	2	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0
Uniq3004	0	4	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq695	0	0	0	0	0	0	0	0	0	0	13	0	49	0	8	0	0	0	0	15	0	7	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq1954	0	4	0	10	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq619	0	0	0	0	0	0	0	0	0	0	13	0	56	0	8	0	0	0	0	15	0	7	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq731	0	0	0	0	0	0	0	0	0	0	11	0	44	0	8	0	0	0	0	14	0	5	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq3608	0	4	1	7	1	9	1	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	4	1	4	0	1	0	2	0	3	1	1	0	0	1	0	0	0	1	0	0
Uniq374	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq7	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	64	91	116	88	68	78	75	92	0	0	0	0	0	0	0	0	0	0	0	0	78	104	87	112	85	93	99	100	54
Uniq590	0	1	0	1	0	0	0	0	0	0	2	0	1	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq509	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	2	0	2	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
Uniq5	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	69	94	116	94	73	85	77	103	0	0	0	0	0	1	0	0	0	1	0	0	81	93	102	107	99	95	120	107	69
Uniq2973	0	2	0	7	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq2774	0	1	0	3	0	2	2	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	3	0	3	0	1	0	1	0	1	1	1	0	1	0	1	0	0	1
Uniq3006	0	3	0	8	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	3	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Uniq4271	0	1	0	0	0	0	0	0	0	0	13	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq704	0	1	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq23	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	41	68	64	67	42	56	58	67	0	0	0	0	0	0	0	0	0	0	0	0	62	57	73	66	65	58	83	85	47
Uniq678	0	1	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq2038	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq1191	0	0	0	1	0	4	0	0	0	0	10	0	12	0	34	0	0	0	0	17	0	5	0	11	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq4355	0	2	0	2	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
Uniq3526	0	2	0	1	0	1	0	0	0	0	3	0	2	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	1	0	4	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
Uniq1937	0	4	0	12	0	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Uniq2069	0	3	0	11	0	16	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	5	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq2795	0	2	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
Uniq3082	0	4	0	3	1	4	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	2	0	1	0	0	0	1	1	0	1	0	1	0	0	0	0
Uniq1885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	2	3	3	2	2	1
Uniq327	0	2	0	3	0	1	0	0	0	0	3	0	1	0	3	0	0	0	0	2	0	2	0	1	0	0	0	0	5	0	3	0	4	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0
Uniq1864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq2756	0	3	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq1078	0	1	0	5	0	4	0	0	0	0	1	0	2	0	3	0	0	0	0	1	0	1	0	3	0	0	0	0	8	0	23	0	6	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
Uniq3420	0	2	0	3	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0
Uniq430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq2794	0	3	0	1	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0
Uniq1075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	10	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	12	0	10	0	0	0
Uniq676	0	1	0	1	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq3816	0	4	0	3	0	2	0	0	0	0	6	0	3	0	3	0	0	0	0	0	0	1	0	5	0	0	0	0	3	0	4	0	7	0	3	0	1	0	1	0	1	0	0	0	0	0	0	0
Uniq4261	0	3	0	1	0	2	0	0	0	0	4	0	3	0	3	0	0	0	0	0	0	1	0	4	0	0	0	0	2	0	2	0	5	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0
